Time,Force1,Force,Disp1,Disp2,Sensor
1.7799999999997453,0.8517948717948718,0.8509890109890109,0.0,0.0,0.9267399267399268
1.7899999999999636,0.4867399267399267,0.5197802197802198,0.0,0.0,0.3771428571428571
1.7999999999997272,0.8517948717948718,0.8469597069597069,0.0,0.0,0.9259340659340659
1.8099999999999454,0.4867399267399267,0.5197802197802198,0.0,0.0,0.3763369963369963
1.819999999999709,0.8542124542124542,0.8485714285714285,0.0,0.0,0.9283516483516483
1.8299999999999272,0.4859340659340659,0.5165567765567765,0.0,0.0,0.37553113553113554
1.8399999999996908,0.8526007326007325,0.8445421245421244,0.0,0.0,0.9283516483516483
1.849999999999909,0.4859340659340659,0.518974358974359,0.0,0.0,0.37553113553113554
1.8599999999996726,0.8542124542124542,0.8461538461538461,0.0,0.0,0.9299633699633699
1.8699999999998909,0.4859340659340659,0.518974358974359,0.0,0.0,0.37553113553113554
1.8799999999996544,0.8550183150183149,0.8501831501831502,0.0,0.0,0.9315750915750916
1.8899999999998727,0.4851282051282051,0.5181684981684982,0.0,0.0,0.3747252747252747
1.8999999999996362,0.8542124542124542,0.8461538461538461,0.0,0.0,0.9315750915750916
1.9099999999998545,0.4851282051282051,0.5181684981684982,0.0,0.0,0.3747252747252747
1.919999999999618,0.8550183150183149,0.8509890109890109,0.0,0.0,0.9307692307692308
1.9299999999998363,0.48432234432234433,0.5181684981684982,0.0,0.0,0.37391941391941386
1.9399999999995998,0.8558241758241758,0.8517948717948718,0.0,0.0,0.9331868131868131
1.949999999999818,0.4851282051282051,0.5165567765567765,0.0,0.0,0.37391941391941386
1.9599999999995816,0.8582417582417582,0.8517948717948718,0.0,0.0,0.9347985347985348
1.9699999999998,0.4851282051282051,0.5173626373626373,0.0,0.0,0.3723076923076923
1.9800000000000182,0.8582417582417582,0.8517948717948718,0.0,0.0,0.9356043956043956
1.9899999999997817,0.4851282051282051,0.5181684981684982,0.0,0.0,0.3723076923076923
2.0,0.8574358974358974,0.8534065934065934,0.0,0.0,0.9356043956043956
2.0099999999997635,0.4835164835164835,0.518974358974359,0.0,0.0,0.37391941391941386
2.019999999999982,0.8598534798534798,0.8558241758241758,0.0,0.0,0.938021978021978
2.0299999999997453,0.48432234432234433,0.518974358974359,0.0,0.0,0.3731135531135531
2.0399999999999636,0.8606593406593406,0.8574358974358974,0.0,0.0,0.9396336996336996
2.049999999999727,0.4835164835164835,0.5197802197802198,0.0,0.0,0.37391941391941386
2.0599999999999454,0.8606593406593406,0.8550183150183149,0.0,0.0,0.9412454212454212
2.069999999999709,0.4835164835164835,0.5173626373626373,0.0,0.0,0.3723076923076923
2.0799999999999272,0.8687179487179486,0.8526007326007325,0.0,0.0,0.938021978021978
2.0899999999996908,0.48835164835164835,0.5133333333333333,0.0,0.0,0.3706959706959707
2.099999999999909,0.8711355311355311,0.8509890109890109,0.0,0.0,0.9404395604395605
2.1099999999996726,0.48754578754578753,0.5076923076923077,0.0,0.0,0.36989010989010984
2.119999999999891,0.8654945054945055,0.8477655677655678,0.0,0.0,0.9396336996336996
2.1299999999996544,0.4835164835164835,0.5044688644688644,0.0,0.0,0.369084249084249
2.1399999999998727,0.8646886446886446,0.8477655677655678,0.0,0.0,0.9428571428571428
2.149999999999636,0.4819047619047619,0.5068864468864468,0.0,0.0,0.3706959706959707
2.1599999999998545,0.8638827838827838,0.8517948717948718,0.0,0.0,0.9436630036630036
2.169999999999618,0.4810989010989011,0.5125274725274724,0.0,0.0,0.369084249084249
2.1799999999998363,0.8646886446886446,0.8574358974358974,0.0,0.0,0.9436630036630036
2.1899999999996,0.4810989010989011,0.5157509157509158,0.0,0.0,0.36989010989010984
2.199999999999818,0.8646886446886446,0.8582417582417582,0.0,0.0,0.9436630036630036
2.2099999999995816,0.48029304029304026,0.5157509157509158,0.0,0.0,0.36827838827838827
2.2199999999998,0.8654945054945055,0.8582417582417582,0.0,0.0,0.9436630036630036
2.230000000000018,0.4778754578754578,0.5076923076923077,0.0,0.0,0.3658608058608058
2.2399999999997817,0.8646886446886446,0.8493772893772893,0.0,0.0,0.9444688644688645
2.25,0.47868131868131863,0.5101098901098902,0.0,0.0,0.36747252747252745
2.2599999999997635,0.8663003663003663,0.8558241758241758,0.0,0.0,0.9476923076923076
2.269999999999982,0.4794871794871795,0.5117216117216117,0.0,0.0,0.36747252747252745
2.2799999999997453,0.8671062271062271,0.8582417582417582,0.0,0.0,0.9484981684981685
2.2899999999999636,0.47868131868131863,0.5125274725274724,0.0,0.0,0.36666666666666664
2.299999999999727,0.8671062271062271,0.8606593406593406,0.0,0.0,0.9476923076923076
2.3099999999999454,0.4778754578754578,0.5133333333333333,0.0,0.0,0.36747252747252745
2.319999999999709,0.8671062271062271,0.8606593406593406,0.0,0.0,0.9493040293040292
2.3299999999999272,0.4778754578754578,0.5109157509157509,0.0,0.0,0.365054945054945
2.3399999999996908,0.8679120879120878,0.8606593406593406,0.0,0.0,0.9501098901098901
2.349999999999909,0.48029304029304026,0.5157509157509158,0.0,0.0,0.36747252747252745
2.3599999999996726,0.8687179487179486,0.859047619047619,0.0,0.0,0.9501098901098901
2.369999999999891,0.4778754578754578,0.5101098901098902,0.0,0.0,0.3658608058608058
2.3799999999996544,0.8687179487179486,0.8574358974358974,0.0,0.0,0.9501098901098901
2.3899999999998727,0.47706959706959706,0.5109157509157509,0.0,0.0,0.36424908424908425
2.399999999999636,0.8687179487179486,0.8558241758241758,0.0,0.0,0.9509157509157509
2.4099999999998545,0.48271062271062265,0.5101098901098902,0.0,0.0,0.36747252747252745
2.419999999999618,0.8832234432234431,0.8614652014652014,0.0,0.0,0.9541391941391941
2.4299999999998363,0.49157509157509155,0.5125274725274724,0.0,0.0,0.365054945054945
2.4399999999996,0.8896703296703297,0.8614652014652014,0.0,0.0,0.9525274725274725
2.449999999999818,0.48754578754578753,0.5093040293040293,0.0,0.0,0.3626373626373626
2.4599999999995816,0.8767765567765566,0.8582417582417582,0.0,0.0,0.9541391941391941
2.4699999999998,0.4794871794871795,0.5076923076923077,0.0,0.0,0.36344322344322344
2.480000000000018,0.8735531135531135,0.8622710622710623,0.0,0.0,0.9517216117216116
2.4899999999997817,0.47706959706959706,0.5109157509157509,0.0,0.0,0.3618315018315018
2.5,0.8727472527472526,0.8646886446886446,0.0,0.0,0.9525274725274725
2.5099999999997635,0.47545787545787543,0.5101098901098902,0.0,0.0,0.3594139194139194
2.519999999999982,0.8727472527472526,0.8598534798534798,0.0,0.0,0.9525274725274725
2.5299999999997453,0.4746520146520146,0.5060805860805861,0.0,0.0,0.35619047619047617
2.5399999999999636,0.871941391941392,0.8582417582417582,0.0,0.0,0.9468864468864469
2.549999999999727,0.4738461538461538,0.5036630036630036,0.0,0.0,0.3537728937728937
2.5599999999999454,0.8727472527472526,0.8574358974358974,0.0,0.0,0.9501098901098901
2.569999999999709,0.473040293040293,0.5044688644688644,0.0,0.0,0.3529670329670329
2.5799999999999272,0.8735531135531135,0.8582417582417582,0.0,0.0,0.9484981684981685
2.5899999999996908,0.473040293040293,0.5044688644688644,0.0,0.0,0.35216117216117215
2.599999999999909,0.8735531135531135,0.859047619047619,0.0,0.0,0.9468864468864469
2.6099999999996726,0.47223443223443223,0.5044688644688644,0.0,0.0,0.3497435897435897
2.619999999999891,0.8743589743589744,0.859047619047619,0.0,0.0,0.9452747252747252
2.6299999999996544,0.4714285714285714,0.5036630036630036,0.0,0.0,0.3489377289377289
2.6399999999998727,0.8735531135531135,0.859047619047619,0.0,0.0,0.946080586080586
2.649999999999636,0.47223443223443223,0.5036630036630036,0.0,0.0,0.3529670329670329
2.6599999999998545,0.8743589743589744,0.8598534798534798,0.0,0.0,0.954945054945055
2.669999999999618,0.4714285714285714,0.5036630036630036,0.0,0.0,0.356996336996337
2.6799999999998363,0.8743589743589744,0.8598534798534798,0.0,0.0,0.9573626373626373
2.6899999999996,0.4706227106227106,0.5012454212454213,0.0,0.0,0.356996336996337
2.699999999999818,0.8751648351648351,0.8598534798534798,0.0,0.0,0.9557509157509156
2.7099999999995816,0.4706227106227106,0.5012454212454213,0.0,0.0,0.35538461538461535
2.7199999999998,0.8743589743589744,0.859047619047619,0.0,0.0,0.9541391941391941
2.730000000000018,0.4698168498168498,0.5028571428571428,0.0,0.0,0.3505494505494505
2.7399999999997817,0.8767765567765566,0.8606593406593406,0.0,0.0,0.9501098901098901
2.75,0.469010989010989,0.502051282051282,0.0,0.0,0.3481318681318681
2.7599999999997635,0.8751648351648351,0.8614652014652014,0.0,0.0,0.9501098901098901
2.769999999999982,0.4682051282051282,0.502051282051282,0.0,0.0,0.3481318681318681
2.7799999999997453,0.8767765567765566,0.8614652014652014,0.0,0.0,0.9509157509157509
2.7899999999999636,0.473040293040293,0.5012454212454213,0.0,0.0,0.3465201465201465
2.799999999999727,0.8816117216117215,0.8606593406593406,0.0,0.0,0.9517216117216116
2.8099999999999454,0.4714285714285714,0.5012454212454213,0.0,0.0,0.3465201465201465
2.819999999999709,0.8791941391941391,0.8614652014652014,0.0,0.0,0.9509157509157509
2.8299999999999272,0.469010989010989,0.5012454212454213,0.0,0.0,0.3449084249084249
2.8399999999996908,0.8791941391941391,0.8614652014652014,0.0,0.0,0.9509157509157509
2.849999999999909,0.47223443223443223,0.49963369963369964,0.0,0.0,0.3449084249084249
2.8599999999996726,0.88,0.8622710622710623,0.0,0.0,0.9517216117216116
2.869999999999891,0.4706227106227106,0.49963369963369964,0.0,0.0,0.34410256410256407
2.8799999999996544,0.88,0.8622710622710623,0.0,0.0,0.9557509157509156
2.8899999999998727,0.4682051282051282,0.5004395604395604,0.0,0.0,0.3457142857142857
2.899999999999636,0.8791941391941391,0.8622710622710623,0.0,0.0,0.9525274725274725
2.9099999999998545,0.4673992673992674,0.5004395604395604,0.0,0.0,0.34410256410256407
2.919999999999618,0.8791941391941391,0.8622710622710623,0.0,0.0,0.9525274725274725
2.9299999999998363,0.4673992673992674,0.5004395604395604,0.0,0.0,0.34410256410256407
2.9399999999996,0.8791941391941391,0.8638827838827838,0.0,0.0,0.9573626373626373
2.949999999999818,0.46659340659340653,0.49882783882783877,0.0,0.0,0.3497435897435897
2.9599999999995816,0.88,0.8646886446886446,0.0,0.0,0.9597802197802198
2.9699999999998,0.46659340659340653,0.4964102564102564,0.0,0.0,0.3465201465201465
2.980000000000018,0.88,0.8598534798534798,0.0,0.0,0.954945054945055
2.9899999999997817,0.46659340659340653,0.49157509157509155,0.0,0.0,0.3449084249084249
3.0,0.8808058608058608,0.8638827838827838,0.0,0.0,0.9557509157509156
3.0099999999997635,0.4673992673992674,0.5028571428571428,0.0,0.0,0.3449084249084249
3.019999999999982,0.8816117216117215,0.8711355311355311,0.0,0.0,0.9557509157509156
3.0299999999997453,0.46659340659340653,0.5012454212454213,0.0,0.0,0.3432967032967033
3.0399999999999636,0.8816117216117215,0.8671062271062271,0.0,0.0,0.9565567765567765
3.049999999999727,0.46659340659340653,0.5028571428571428,0.0,0.0,0.3424908424908425
3.0599999999999454,0.8816117216117215,0.8687179487179486,0.0,0.0,0.9557509157509156
3.069999999999709,0.46498168498168496,0.4972161172161172,0.0,0.0,0.34007326007326005
3.0799999999999272,0.8791941391941391,0.8614652014652014,0.0,0.0,0.954945054945055
3.0899999999996908,0.4657875457875458,0.498021978021978,0.0,0.0,0.3416849816849816
3.099999999999909,0.8816117216117215,0.8679120879120878,0.0,0.0,0.9557509157509156
3.1099999999996726,0.4657875457875458,0.5036630036630036,0.0,0.0,0.3424908424908425
3.119999999999891,0.8816117216117215,0.871941391941392,0.0,0.0,0.9565567765567765
3.1299999999996544,0.46498168498168496,0.5044688644688644,0.0,0.0,0.3424908424908425
3.1399999999998727,0.8832234432234431,0.8727472527472526,0.0,0.0,0.9581684981684981
3.149999999999636,0.46417582417582415,0.502051282051282,0.0,0.0,0.3416849816849816
3.1599999999998545,0.8832234432234431,0.871941391941392,0.0,0.0,0.9581684981684981
3.169999999999618,0.4673992673992674,0.5060805860805861,0.0,0.0,0.3416849816849816
3.1799999999998363,0.8904761904761904,0.871941391941392,0.0,0.0,0.958974358974359
3.1899999999996,0.4673992673992674,0.502051282051282,0.0,0.0,0.3424908424908425
3.199999999999818,0.8848351648351648,0.8711355311355311,0.0,0.0,0.9597802197802198
3.2099999999995816,0.46417582417582415,0.49963369963369964,0.0,0.0,0.34087912087912087
3.2199999999998,0.8832234432234431,0.8727472527472526,0.0,0.0,0.9605860805860805
3.230000000000018,0.4625641025641025,0.5028571428571428,0.0,0.0,0.34007326007326005
3.2399999999997817,0.8832234432234431,0.871941391941392,0.0,0.0,0.958974358974359
3.25,0.4625641025641025,0.5036630036630036,0.0,0.0,0.3424908424908425
3.2599999999997635,0.8816117216117215,0.8703296703296703,0.0,0.0,0.9613919413919413
3.269999999999982,0.4617582417582417,0.5012454212454213,0.0,0.0,0.34007326007326005
3.2799999999997453,0.8848351648351648,0.8711355311355311,0.0,0.0,0.9613919413919413
3.2899999999999636,0.4617582417582417,0.5028571428571428,0.0,0.0,0.33926739926739924
3.299999999999727,0.8848351648351648,0.8735531135531135,0.0,0.0,0.9621978021978022
3.3099999999999454,0.4617582417582417,0.5052747252747253,0.0,0.0,0.3424908424908425
3.319999999999709,0.884029304029304,0.8767765567765566,0.0,0.0,0.9621978021978022
3.3299999999999272,0.4593406593406593,0.49882783882783877,0.0,0.0,0.33926739926739924
3.3399999999996908,0.8848351648351648,0.8711355311355311,0.0,0.0,0.9613919413919413
3.349999999999909,0.4617582417582417,0.49963369963369964,0.0,0.0,0.3416849816849816
3.3599999999996726,0.884029304029304,0.8727472527472526,0.0,0.0,0.963003663003663
3.369999999999891,0.46095238095238095,0.5036630036630036,0.0,0.0,0.3416849816849816
3.3799999999996544,0.8848351648351648,0.8743589743589744,0.0,0.0,0.9621978021978022
3.3899999999998727,0.46014652014652013,0.5012454212454213,0.0,0.0,0.3424908424908425
3.399999999999636,0.884029304029304,0.8711355311355311,0.0,0.0,0.963003663003663
3.4099999999998545,0.46095238095238095,0.49882783882783877,0.0,0.0,0.3424908424908425
3.419999999999618,0.8864468864468864,0.8735531135531135,0.0,0.0,0.9646153846153845
3.4299999999998363,0.46095238095238095,0.5004395604395604,0.0,0.0,0.3416849816849816
3.4399999999996,0.8848351648351648,0.8671062271062271,0.0,0.0,0.9654212454212453
3.449999999999818,0.4593406593406593,0.49157509157509155,0.0,0.0,0.3416849816849816
3.4599999999995816,0.8896703296703297,0.8663003663003663,0.0,0.0,0.9654212454212453
3.4699999999998,0.4617582417582417,0.49076923076923074,0.0,0.0,0.3424908424908425
3.480000000000018,0.8872527472527472,0.8663003663003663,0.0,0.0,0.9662271062271062
3.4899999999997817,0.46095238095238095,0.4964102564102564,0.0,0.0,0.34007326007326005
3.5,0.8872527472527472,0.8727472527472526,0.0,0.0,0.9662271062271062
3.5099999999997635,0.46014652014652013,0.5004395604395604,0.0,0.0,0.33926739926739924
3.519999999999982,0.888058608058608,0.8743589743589744,0.0,0.0,0.9654212454212453
3.5299999999997453,0.46014652014652013,0.5012454212454213,0.0,0.0,0.34007326007326005
3.5399999999999636,0.888058608058608,0.8767765567765566,0.0,0.0,0.967032967032967
3.549999999999727,0.4593406593406593,0.4972161172161172,0.0,0.0,0.3384615384615385
3.5599999999999454,0.888058608058608,0.8703296703296703,0.0,0.0,0.9662271062271062
3.569999999999709,0.4593406593406593,0.498021978021978,0.0,0.0,0.3376556776556776
3.5799999999999272,0.888058608058608,0.871941391941392,0.0,0.0,0.967032967032967
